Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
12, 007: Quantum of Solace , X360 , Activision , Action ,129170,152863,2,2008-11-08,T,39760 
13, Naruto: Ultimate Ninja Storm , PS3 , Namco Bandai Games , Fighting ,115644,115644,1,2008-11-08,T,39760 
14, Guitar Hero: World Tour , Wii , Activision , Misc ,112789,331350,2,2008-11-08,T,39760 
15, Guitar Hero: World Tour , X360 , Activision , Misc ,97534,361263,2,2008-11-08,T,39760 
16, Nintendogs , DS , Nintendo , Simulation ,90831,20123242,186,2008-11-08,E,39760 
17, 007: Quantum of Solace , PS3 , Activision , Action ,90427,119953,2,2008-11-08,T,39760 
18, Tom Clancy's EndWar , X360 , Ubisoft , Strategy ,86132,86132,1,2008-11-08,T,39760 
19, Professor Layton and the Curious Village , DS , Nintendo , Adventure ,85213,1321905,91,2008-11-08,E,39760 
20, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,83864,951770,6,2008-11-08,E,39760 
21, Grand Theft Auto IV , PS3 , Capcom , Action ,73125,5073604,28,2008-11-08,M,39760 
22, High School Musical 3: Senior Year , DS , Disney Interactive Studios , Misc ,70154,115892,3,2008-11-08,E,39760 
23, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,68476,597484,23,2008-11-08,E10+,39760 
24, Kung Fu Panda , X360 , Activision , Platform ,65001,304207,23,2008-11-08,E,39760 
25, Mario Kart DS , DS , Nintendo , Racing ,63796,11552184,156,2008-11-08,E,39760 
26, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,62396,14395545,182,2008-11-08,E,39760 
27, Guitar Hero: World Tour , PS3 , Activision , Misc ,62249,181584,2,2008-11-08,T,39760 
28, Sega Superstars Tennis , X360 , Sega , Sports ,60489,317303,34,2008-11-08,E10+,39760 
29, FIFA Soccer 09 , X360 , Electronic Arts , Sports ,59852,810374,6,2008-11-08,E,39760 
30, New Super Mario Bros. , DS , Nintendo , Platform ,57382,16003691,130,2008-11-08,E,39760 
1, Call of Duty: World at War , X360 , Activision , Shooter ,1282228,1282228,1,2008-11-15,M,39767 
2, Call of Duty: World at War , PS3 , Activision , Shooter ,751418,751418,1,2008-11-15,M,39767 
3, Wii Sports , Wii , Nintendo , Sports ,664070,31734889,104,2008-11-15,E,39767 
4, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,523049,2391489,2,2008-11-15,M,39767 
5, World of Warcraft: Wrath of the Lich King , PC , Activision , Role-Playing ,471807,471807,1,2008-11-15,T,39767 
6, Wii Fit , Wii , Nintendo , Sports ,340761,9966663,51,2008-11-15,E,39767 
7, Mario Kart Wii , Wii , Nintendo , Racing ,288600,9353775,32,2008-11-15,E,39767 
8, Wii Play , Wii , Nintendo , Misc ,271114,16721557,103,2008-11-15,E,39767 
9, Worldwide Soccer Manager 2009 , PC , Sega , Simulation ,267963,267963,1,2008-11-15,E,39767 
10, Wii Music , Wii , Nintendo , Misc ,148677,494352,5,2008-11-15,E,39767 
11, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,141145,711067,3,2008-11-15,E,39767 
12, Guitar Hero: World Tour , Wii , Activision , Misc ,139680,471030,3,2008-11-15,T,39767 
13, Kirby Super Star Ultra , DS , Nintendo , Platform ,136479,748498,8,2008-11-15,E,39767 
14, WWE SmackDown vs. Raw 2009 , X360 , THQ , Fighting ,125428,161943,2,2008-11-15,T,39767 
15, Pokemon Ranger: Shadows of Almia, DS , Nintendo , Role-Playing ,117602,726497,35,2008-11-15,T,39767 
16, Fallout 3 , X360 , Bethesda Softworks , Role-Playing ,114500,935595,3,2008-11-15,M,39767 
17, Resistance 2 , PS3 , Sony Computer Entertainment , Shooter ,114481,357450,2,2008-11-15,M,39767 
18, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,105287,702771,24,2008-11-15,E10+,39767 
19, Kung Fu Panda , X360 , Activision , Platform ,100299,404506,24,2008-11-15,E,39767 
20, Guitar Hero: World Tour , X360 , Activision , Misc ,95208,456471,3,2008-11-15,T,39767 
21, Fable II , X360 , Microsoft Game Studios , Role-Playing ,95116,1560655,4,2008-11-15,M,39767 
22, WWE SmackDown vs. Raw 2009 , PS3 , THQ , Fighting ,92399,137496,2,2008-11-15,T,39767 
23, Professor Layton and the Curious Village , DS , Nintendo , Adventure ,91878,1413783,92,2008-11-15,E,39767 
24, Nintendogs , DS , Nintendo , Simulation ,86802,20210044,187,2008-11-15,E,39767 
25, Way of the Samurai 3 , PS3 , Gamebridge , Action ,80966,80966,1,2008-11-15,M,39767 
26, Mirror's Edge , X360 , Electronic Arts , Action ,79674,79674,1,2008-11-15,T,39767 
27, PES 2009: Pro Evolution Soccer , PS3 , Konami Digital Entertainment , Sports ,79290,681531,5,2008-11-15,E,39767 
28, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,78806,14474351,183,2008-11-15,E,39767 
29, Guitar Hero: World Tour , PS3 , Activision , Misc ,76040,257624,3,2008-11-15,T,39767 
30, FIFA Soccer 09 , PS3 , Electronic Arts , Sports ,74730,1026500,7,2008-11-15,E,39767 
1, Wii Sports , Wii , Nintendo , Sports ,793329,32528218,105,2008-11-22,E,39774 
2, Call of Duty: World at War , X360 , Activision , Shooter ,582454,1864682,2,2008-11-22,M,39774 
3, Animal Crossing: City Folk , Wii , Nintendo , Simulation ,532089,532089,1,2008-11-22,E,39774 
4, Wii Fit , Wii , Nintendo , Sports ,379860,10346523,52,2008-11-22,E,39774 
5, Left 4 Dead , X360 , Electronic Arts , Shooter ,357623,357623,1,2008-11-22,M,39774 
6, Mario Kart Wii , Wii , Nintendo , Racing ,348295,9702070,33,2008-11-22,E,39774 
7, Wii Play , Wii , Nintendo , Misc ,345575,17067132,104,2008-11-22,E,39774 
8, Call of Duty: World at War , PS3 , Activision , Shooter ,330933,1082351,2,2008-11-22,M,39774 
9, Chrono Trigger , DS , Square Enix , Role-Playing ,267670,267670,1,2008-11-22,K-A,39774 
10, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,265741,2657230,3,2008-11-22,M,39774 
11, Mobile Suit Gundam: Gundam vs. Gundam , PSP , Namco Bandai Games , Fighting ,258298,258298,1,2008-11-22,T,39774 
12, Wii Music , Wii , Nintendo , Misc ,214836,709188,6,2008-11-22,E,39774 
13, Need For Speed: Undercover , PS3 , Electronic Arts , Racing ,193280,193280,1,2008-11-22,T,39774 
14, Need For Speed: Undercover , X360 , Electronic Arts , Racing ,169552,169552,1,2008-11-22,T,39774 
15, The Last Remnant , X360 , Square Enix , Role-Playing ,166696,166696,1,2008-11-22,M,39774 
16, Guitar Hero: World Tour , Wii , Activision , Misc ,159637,630667,4,2008-11-22,T,39774 
17, Tomb Raider: Underworld , PS3 , Eidos Interactive , Adventure ,159364,159364,1,2008-11-22,T,39774 
18, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,147969,850740,25,2008-11-22,E10+,39774 
19, Kung Fu Panda , X360 , Activision , Platform ,142512,547018,25,2008-11-22,E,39774 
20, Mortal Kombat vs DC Universe , X360 , Midway Games , Fighting ,134915,134915,1,2008-11-22,T,39774 
21, Mortal Kombat vs DC Universe , PS3 , Midway Games , Fighting ,129176,129176,1,2008-11-22,T,39774 
22, Worldwide Soccer Manager 2009 , PC , Sega , Simulation ,124749,392712,2,2008-11-22,E,39774 
23, Pokemon Ranger: Shadows of Almia, DS , Nintendo , Role-Playing ,123364,849861,36,2008-11-22,T,39774 
24, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,112317,823384,4,2008-11-22,E,39774 
25, Nintendogs , DS , Nintendo , Simulation ,111130,20321174,188,2008-11-22,E,39774 
26, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,109042,14583393,184,2008-11-22,E,39774 
27, Kirby Super Star Ultra , DS , Nintendo , Platform ,100171,848669,9,2008-11-22,E,39774 
28, Sega Superstars Tennis , X360 , Sega , Sports ,99818,489102,36,2008-11-22,E10+,39774 
29, Mario Kart DS , DS , Nintendo , Racing ,93756,11717482,158,2008-11-22,E,39774 
30, Mario & Sonic at the Olympic Games , Wii , Nintendo , Sports ,93023,5787612,55,2008-11-22,E,39774 
1, Wii Sports , Wii , Nintendo , Sports ,1331237,33859455,106,2008-11-29,E,39781 
2, Wii Play , Wii , Nintendo , Misc ,575525,17642657,105,2008-11-29,E,39781 
3, Wii Fit , Wii , Nintendo , Sports ,555308,10901831,53,2008-11-29,E,39781 
4, Mario Kart Wii , Wii , Nintendo , Racing ,521818,10223888,34,2008-11-29,E,39781 
5, Call of Duty: World at War , X360 , Activision , Shooter ,445958,2310640,3,2008-11-29,M,39781 
6, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,353172,1203912,26,2008-11-29,E10+,39781 
7, Professor Layton and the Unwound Future , DS , Nintendo , Adventure ,346766,346766,1,2008-11-29,E10+,39781 
8, Kung Fu Panda , X360 , Activision , Platform ,337369,884387,26,2008-11-29,E,39781 
9, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,313754,14897147,185,2008-11-29,E,39781 
10, Guitar Hero: World Tour , Wii , Activision , Misc ,288872,919539,5,2008-11-29,T,39781 
11, Wii Music , Wii , Nintendo , Misc ,279090,988278,7,2008-11-29,E,39781 
12, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,269332,2926562,4,2008-11-29,M,39781 
13, Call of Duty: World at War , PS3 , Activision , Shooter ,264507,1346858,3,2008-11-29,M,39781 
14, Sega Superstars Tennis , X360 , Sega , Sports ,262336,751438,37,2008-11-29,E10+,39781 
15, New Super Mario Bros. , DS , Nintendo , Platform ,259758,16395385,133,2008-11-29,E,39781 
16, Animal Crossing: City Folk , Wii , Nintendo , Simulation ,248325,780414,2,2008-11-29,E,39781 
17, PES 2009: Pro Evolution Soccer , PS3 , Konami Digital Entertainment , Sports ,238135,984833,7,2008-11-29,E,39781 
18, Left 4 Dead , X360 , Electronic Arts , Shooter ,217423,575046,2,2008-11-29,M,39781 
19, Nintendogs , DS , Nintendo , Simulation ,204595,20525769,189,2008-11-29,E,39781 
20, Resistance 2 , PS3 , Sony Computer Entertainment , Shooter ,194284,608909,4,2008-11-29,M,39781 
21, Need For Speed: Undercover , X360 , Electronic Arts , Racing ,172565,342117,2,2008-11-29,T,39781 
22, Rock Band , Wii , Unknown , Misc ,167942, NA ,5,2008-11-29,T,39781 
23, Mario Kart DS , DS , Nintendo , Racing ,165880,11883362,159,2008-11-29,E,39781 
24, Pokemon Ranger: Shadows of Almia, DS , Nintendo , Role-Playing ,163054,1012915,37,2008-11-29,T,39781 
25, Need For Speed: Undercover , PS3 , Electronic Arts , Racing ,161913,355193,2,2008-11-29,T,39781 
26, Chrono Trigger , DS , Square Enix , Role-Playing ,149576,417246,2,2008-11-29,K-A,39781 
27, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,138685,12157907,153,2008-11-29,E,39781 
28, Rayman Raving Rabbids: TV Party , Wii , Ubisoft , Misc ,136532,235749,3,2008-11-29,E10+,39781 
29, Kirby Super Star Ultra , DS , Nintendo , Platform ,131373,980042,10,2008-11-29,E,39781 
30, Ratchet & Clank: Size Matters , PSP , Sony Computer Entertainment , Platform ,130620,2034287,94,2008-11-29,T,39781 
1, Wii Sports , Wii , Nintendo , Sports ,1014722,34874177,107,2008-12-06,E,39788 
2, Wii Fit , Wii , Nintendo , Sports ,585096,11486927,54,2008-12-06,E,39788 
3, Mario Kart Wii , Wii , Nintendo , Racing ,528468,10752356,35,2008-12-06,E,39788 
4, Wii Play , Wii , Nintendo , Misc ,489013,18131670,106,2008-12-06,E,39788 
5, Call of Duty: World at War , X360 , Activision , Shooter ,347631,2658271,4,2008-12-06,M,39788 
6, Animal Crossing: City Folk , Wii , Nintendo , Simulation ,274262,1054676,3,2008-12-06,E,39788 
7, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,269277,15166424,186,2008-12-06,E,39788 
8, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,258872,1462784,27,2008-12-06,E10+,39788 
9, Kung Fu Panda , X360 , Activision , Platform ,247870,1132257,27,2008-12-06,E,39788 
10, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,219551,3146113,5,2008-12-06,M,39788 
11, Wii Music , Wii , Nintendo , Misc ,216484,1204762,8,2008-12-06,E,39788 
12, Call of Duty: World at War , PS3 , Activision , Shooter ,213102,1559960,4,2008-12-06,M,39788 
13, New Super Mario Bros. , DS , Nintendo , Platform ,212621,16608006,134,2008-12-06,E,39788 
14, Guitar Hero: World Tour , Wii , Activision , Misc ,212430,1131969,6,2008-12-06,T,39788 
15, Nintendogs , DS , Nintendo , Simulation ,186557,20712326,190,2008-12-06,E,39788 
16, Sega Superstars Tennis , X360 , Sega , Sports ,175536,926974,38,2008-12-06,E10+,39788 
17, Fallout 3 , X360 , Bethesda Softworks , Role-Playing ,158655,1283321,6,2008-12-06,M,39788 
18, Prince of Persia , X360 , Ubisoft , Adventure ,153862,153862,1,2008-12-06,T,39788 
19, Mario Kart DS , DS , Nintendo , Racing ,152178,12035540,160,2008-12-06,E,39788 
20, Left 4 Dead , X360 , Electronic Arts , Shooter ,147765,722811,3,2008-12-06,M,39788 
21, Personal Trainer: Cooking , DS , Nintendo , Misc ,140926,1755394,125,2008-12-06,E,39788 
22, Prince of Persia , PS3 , Ubisoft , Adventure ,140475,140475,1,2008-12-06,T,39788 
23, Resistance 2 , PS3 , Sony Computer Entertainment , Shooter ,138505,747414,5,2008-12-06,M,39788 
24, Pokemon Ranger: Shadows of Almia, DS , Nintendo , Role-Playing ,135528,1148443,38,2008-12-06,T,39788 
25, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,133538,1081989,6,2008-12-06,E,39788 
26, Rayman Raving Rabbids: TV Party , Wii , Ubisoft , Misc ,125781,361530,4,2008-12-06,E10+,39788 
27, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,123543,12281450,154,2008-12-06,E,39788 
28, Need For Speed: Undercover , X360 , Electronic Arts , Racing ,121914,464031,3,2008-12-06,T,39788 
29, Guitar Hero: World Tour , X360 , Activision , Misc ,115839,764353,6,2008-12-06,T,39788 
30, Need For Speed: Undercover , PS3 , Electronic Arts , Racing ,113273,468466,3,2008-12-06,T,39788 
1, Wii Sports , Wii , Nintendo , Sports ,1250933,36125110,108,2008-12-13,E,39795 
2, Mario Kart Wii , Wii , Nintendo , Racing ,679921,11432277,36,2008-12-13,E,39795 
3, Wii Play , Wii , Nintendo , Misc ,654995,18786665,107,2008-12-13,E,39795 
4, Wii Fit , Wii , Nintendo , Sports ,555046,12041973,55,2008-12-13,E,39795 
5, Call of Duty: World at War , X360 , Activision , Shooter ,440790,3099061,5,2008-12-13,M,39795 
6, Animal Crossing: City Folk , Wii , Nintendo , Simulation ,344641,1399317,4,2008-12-13,E,39795 
7, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,325195,15491619,187,2008-12-13,E,39795 
8, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,316616,1779400,28,2008-12-13,E10+,39795 
9, Kung Fu Panda , X360 , Activision , Platform ,304297,1436554,28,2008-12-13,E,39795 
10, Guitar Hero: World Tour , Wii , Activision , Misc ,284708,1416677,7,2008-12-13,T,39795 
11, New Super Mario Bros. , DS , Nintendo , Platform ,267332,16875339,135,2008-12-13,E,39795 
12, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,259032,3405145,6,2008-12-13,M,39795 
13, Call of Duty: World at War , PS3 , Activision , Shooter ,255366,1815326,5,2008-12-13,M,39795 
14, Wii Music , Wii , Nintendo , Misc ,251217,1455979,9,2008-12-13,E,39795 
15, Nintendogs , DS , Nintendo , Simulation ,242817,20955143,191,2008-12-13,E,39795 
16, Mario Kart DS , DS , Nintendo , Racing ,212476,12248016,161,2008-12-13,E,39795 
17, Personal Trainer: Cooking , DS , Nintendo , Misc ,207818,1963212,126,2008-12-13,E,39795 
18, Sega Superstars Tennis , X360 , Sega , Sports ,205695,1132669,39,2008-12-13,E10+,39795 
19, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,185428,1267417,7,2008-12-13,E,39795 
20, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,181802,12463252,155,2008-12-13,E,39795 
21, Rayman Raving Rabbids: TV Party , Wii , Ubisoft , Misc ,178212,539742,5,2008-12-13,E10+,39795 
22, Left 4 Dead , X360 , Electronic Arts , Shooter ,175732,898543,4,2008-12-13,M,39795 
23, Guitar Hero: World Tour , X360 , Activision , Misc ,175613,939966,7,2008-12-13,T,39795 
24, Kirby Super Star Ultra , DS , Nintendo , Platform ,172969,1263281,12,2008-12-13,E,39795 
25, Pokemon Ranger: Shadows of Almia, DS , Nintendo , Role-Playing ,168512,1316955,39,2008-12-13,T,39795 
26, Fallout 3 , X360 , Bethesda Softworks , Role-Playing ,166638,1449959,7,2008-12-13,M,39795 
27, Resistance 2 , PS3 , Sony Computer Entertainment , Shooter ,146587,894001,6,2008-12-13,M,39795 
28, Need For Speed: Undercover , X360 , Electronic Arts , Racing ,139644,603675,4,2008-12-13,T,39795 
29, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,139581,7463746,46,2008-12-13,T,39795 
30, Prince of Persia , X360 , Ubisoft , Adventure ,138283,292145,2,2008-12-13,T,39795 
1, Wii Sports , Wii , Nintendo , Sports ,1514564,37639674,109,2008-12-20,E,39802 
2, Mario Kart Wii , Wii , Nintendo , Racing ,854039,12286316,37,2008-12-20,E,39802 
3, Wii Play , Wii , Nintendo , Misc ,812574,19599239,108,2008-12-20,E,39802 
4, Wii Fit , Wii , Nintendo , Sports ,727262,12769235,56,2008-12-20,E,39802 
5, Call of Duty: World at War , X360 , Activision , Shooter ,526462,3625523,6,2008-12-20,M,39802 
6, Dissidia: Final Fantasy , PSP , Square Enix , Fighting ,503401,503401,1,2008-12-20,T,39802 
7, Animal Crossing: City Folk , Wii , Nintendo , Simulation ,471552,1870869,5,2008-12-20,E,39802 
8, Brain Age: Train Your Brain in Minutes a Day , DS , Nintendo , Misc ,454787,15946406,188,2008-12-20,E,39802 
9, LEGO Indiana Jones: The Original Adventures , X360 , Activision , Adventure ,425391,2204791,29,2008-12-20,E10+,39802 
10, New Super Mario Bros. , DS , Nintendo , Platform ,412207,17287545,136,2008-12-20,E,39802 
11, Kung Fu Panda , X360 , Activision , Platform ,410595,1847149,29,2008-12-20,E,39802 
12, Wii Music , Wii , Nintendo , Misc ,345550,1801529,10,2008-12-20,E,39802 
13, Guitar Hero: World Tour , Wii , Activision , Misc ,341481,1758158,8,2008-12-20,T,39802 
14, Gears of War 2 , X360 , Microsoft Game Studios , Shooter ,323780,3728925,7,2008-12-20,M,39802 
15, Call of Duty: World at War , PS3 , Activision , Shooter ,311856,2127182,6,2008-12-20,M,39802 
16, Mario Kart DS , DS , Nintendo , Racing ,294138,12542154,162,2008-12-20,E,39802 
17, Nintendogs , DS , Nintendo , Simulation ,284175,21239318,192,2008-12-20,E,39802 
18, Kirby Super Star Ultra , DS , Nintendo , Platform ,279955,1543236,13,2008-12-20,E,39802 
19, Sega Superstars Tennis , X360 , Sega , Sports ,265745,1398414,40,2008-12-20,E10+,39802 
20, Personal Trainer: Cooking , DS , Nintendo , Misc ,244779,2207991,127,2008-12-20,E,39802 
21, LittleBigPlanet , PS3 , Sony Computer Entertainment , Platform ,239633,1507050,8,2008-12-20,E,39802 
22, Brain Age 2: More Training in Minutes a Day , DS , Nintendo , Misc ,225783,12689035,156,2008-12-20,E,39802 
23, Left 4 Dead , X360 , Electronic Arts , Shooter ,221389,1119932,5,2008-12-20,M,39802 
24, Guitar Hero: World Tour , X360 , Activision , Misc ,200141,1140107,8,2008-12-20,T,39802 
25, Rayman Raving Rabbids: TV Party , Wii , Ubisoft , Misc ,198940,738682,6,2008-12-20,E10+,39802 
26, Super Smash Bros. Brawl , Wii , Nintendo , Fighting ,188959,7652705,47,2008-12-20,T,39802 
27, Madden NFL 09 , X360 , Electronic Arts , Sports ,180169,1925012,19,2008-12-20,E,39802 
28, Pokemon Ranger: Shadows of Almia, DS , Nintendo , Role-Playing ,179098,1496053,40,2008-12-20,T,39802 
29, Dynasty Warriors: Gundam 2 , PS3 , Namco Bandai Games , Action ,176241,176241,1,2008-12-20,T,39802 
30, Pokemon Diamond/Pokemon Pearl, DS , Nintendo , Role-Playing ,173039,16068283,118,2008-12-20,T,39802 
 ,,,,,,,,,,
 ,,,,,,,,,,
