Pos,Name,Platform,Publisher,Genre,Week,Total,time,date,ESRB,DateInt
3, Madden NFL 13 , PS3 , Electronic Arts , Sports ,600763,600763,1,2012-09-01,E,41153 
4, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,307906,1778708,6,2012-09-01,E,41153 
5, Next Hatsune Miku: Project Diva , PSV , Sega , Misc ,159688,159688,1,2012-09-01,T,41153 
6, Devil Summoner: Soul Hackers , 3DS , Atlus , Role-Playing ,71231,71231,1,2012-09-01,M,41153 
7, Senran Kagura Burst: Guren no Shoujotachi , 3DS , Marvelous Interactive , Action ,69969,69969,1,2012-09-01,T,41153 
8, Sleeping Dogs , X360 , Square Enix , Action ,58773,294919,3,2012-09-01,M,41153 
9, Sleeping Dogs , PS3 , Square Enix , Action ,51804,250364,3,2012-09-01,M,41153 
10, Transformers: Fall of Cybertron , X360 , Activision , Action ,51423,71899,2,2012-09-01,T,41153 
11, Darksiders II , PS3 , THQ , Action ,41355,312935,3,2012-09-01,M,41153 
12, Darksiders II , X360 , THQ , Action ,40155,333201,3,2012-09-01,M,41153 
13, Kami Jigen Game Neptune V , PS3 , Compile Heart , Action ,36157,36157,1,2012-09-01,E,41153 
14, Transformers: Fall of Cybertron , PS3 , Activision , Action ,36092,51069,2,2012-09-01,T,41153 
15, Mobile Suit Gundam Age: Universe Accel / Cosmic Drive , PSP , Namco Bandai Games , Action ,34839,34839,1,2012-09-01,T,41153 
16, Mario Kart 7 , 3DS , Nintendo , Racing ,34525,5992909,40,2012-09-01,E,41153 
17, Super Mario 3D Land , 3DS , Nintendo , Platform ,31945,6444340,44,2012-09-01,E,41153 
18, The Sims 3 , PC , Electronic Arts , Simulation ,30106,5321585,170,2012-09-01,T,41153 
19, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,28589,2706378,11,2012-09-01,E,41153 
20, Madden NFL 13 , PSV , Electronic Arts , Sports ,28226,28226,1,2012-09-01,E,41153 
21, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,25774,339995,10,2012-09-01,E,41153 
22, London 2012: The Official Video Game of the Olympic Games , X360 , Sega , Sports ,24952,326564,10,2012-09-01,E,41153 
23, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,24781,8364385,93,2012-09-01,E,41153 
24, AquaPazza: AquaPlus Dream Match , PS3 , Aqua Plus , Action ,23504,23504,1,2012-09-01,E10+,41153 
25, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,23153,13335439,43,2012-09-01,M,41153 
26, Madden NFL 13 , Wii , Electronic Arts , Sports ,23071,23071,1,2012-09-01,E,41153 
27, Tales of Graces f , PS3 , Namco Bandai Games , Role-Playing ,23004,633311,92,2012-09-01,T,41153 
28, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,22990,11818384,43,2012-09-01,M,41153 
29, Mario Party 9 , Wii , Nintendo , Misc ,22334,1652477,27,2012-09-01,E,41153 
30, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,19956,3498677,46,2012-09-01,T,41153 
1, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,230405,2009113,7,2012-09-08,E,41160 
2, Guild Wars 2 , PC , NCSoft , Role-Playing ,180858,1030014,2,2012-09-08,T,41160 
3, Madden NFL 13 , X360 , Electronic Arts , Sports ,168490,869949,2,2012-09-08,E,41160 
4, Madden NFL 13 , PS3 , Electronic Arts , Sports ,149058,749821,2,2012-09-08,E,41160 
5, Sleeping Dogs , PS3 , Square Enix , Action ,41311,291675,4,2012-09-08,M,41160 
6, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,36398,11854782,44,2012-09-08,M,41160 
7, Sleeping Dogs , X360 , Square Enix , Action ,34852,329771,4,2012-09-08,M,41160 
8, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,32487,868853,17,2012-09-08,M,41160 
9, Lost Heroes , 3DS , Namco Bandai Games , Role-Playing ,31939,31939,1,2012-09-08,E10+,41160 
10, Mario Kart 7 , 3DS , Nintendo , Racing ,31524,6024433,41,2012-09-08,E,41160 
11, Darksiders II , PS3 , THQ , Action ,31501,344436,4,2012-09-08,M,41160 
12, Super Mario 3D Land , 3DS , Nintendo , Platform ,28275,6472615,45,2012-09-08,E,41160 
13, The Sims 3 (Mobile Versions) , PC , Electronic Arts , Simulation ,26237,5347822,171,2012-09-08,T,41160 
14, Darksiders II , X360 , THQ , Action ,26002,359203,4,2012-09-08,M,41160 
15, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,24598,3523275,47,2012-09-08,T,41160 
16, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,24400,8388785,94,2012-09-08,E,41160 
17, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,22142,13357581,44,2012-09-08,M,41160 
18, Mario Kart Wii , Wii , Nintendo , Racing ,22141,32198052,231,2012-09-08,E,41160 
19, Battlefield 3 , PS3 , Electronic Arts , Shooter ,21489,5661842,46,2012-09-08,M,41160 
20, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,21392,2727770,12,2012-09-08,E,41160 
21, London 2012: The Official Video Game of the Olympic Games , PS3 , Sega , Sports ,19915,359910,11,2012-09-08,E,41160 
22, Wii Sports , Wii , Nintendo , Sports ,18765,79131450,303,2012-09-08,E,41160 
23, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,18733,1945220,43,2012-09-08,T,41160 
24, Next Hatsune Miku: Project Diva , PSV , Sega , Misc ,17851,177539,2,2012-09-08,T,41160 
25, New Super Mario Bros. Wii , Wii , Nintendo , Platform ,17698,25462643,147,2012-09-08,E,41160 
26, Batman: Arkham City , X360 , Warner Bros. Interactive Entertainment , Action ,17188,3087790,47,2012-09-08,T,41160 
27, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,17074,4459550,45,2012-09-08,T,41160 
28, Mario Party 9 , Wii , Nintendo , Misc ,16801,1669278,28,2012-09-08,E,41160 
29, Diablo III , PC , Activision , Role-Playing ,16758,2608952,17,2012-09-08,M,41160 
30, FIFA Soccer 12 , PS3 , Electronic Arts , Sports ,16557,6052153,50,2012-09-08,E,41160 
1, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,171157,2180270,8,2012-09-15,E,41167 
2, Tekken Tag Tournament 2 , PS3 , Namco Bandai Games , Fighting ,161498,161498,1,2012-09-15,T,41167 
3, Madden NFL 13 , X360 , Electronic Arts , Sports ,99190,969139,3,2012-09-15,E,41167 
4, Guild Wars 2 , PC , NCSoft , Role-Playing ,88247,1118261,3,2012-09-15,T,41167 
5, NHL 13 , X360 , Electronic Arts , Sports ,79110,79110,1,2012-09-15,E10+,41167 
6, Madden NFL 13 , PS3 , Electronic Arts , Sports ,77401,827222,3,2012-09-15,E,41167 
7, Tekken Tag Tournament 2 , X360 , Namco Bandai Games , Fighting ,72041,72041,1,2012-09-15,T,41167 
8, NHL 13 , PS3 , Electronic Arts , Sports ,60617,60617,1,2012-09-15,E10+,41167 
9, Medalot 7 , 3DS , Rocket Company , Action ,53449,53449,1,2012-09-15,E,41167 
10, Sleeping Dogs , PS3 , Square Enix , Action ,40528,332203,5,2012-09-15,M,41167 
11, Art Academy: Lessons for Everyone , 3DS , Nintendo , Action ,38007,39002,8,2012-09-15,E,41167 
12, Samurai Warriors Chronicles 2nd , 3DS , Tecmo Koei , Action ,34768,34768,1,2012-09-15,T,41167 
13, Sleeping Dogs , X360 , Square Enix , Action ,31783,361554,5,2012-09-15,M,41167 
14, Mario Kart 7 , 3DS , Nintendo , Racing ,29832,6054265,42,2012-09-15,E,41167 
15, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,29509,11884291,45,2012-09-15,M,41167 
16, Super Mario 3D Land , 3DS , Nintendo , Platform ,26097,6498712,46,2012-09-15,E,41167 
17, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,25751,13383332,45,2012-09-15,M,41167 
18, The Sims 3 (Mobile Versions) , PC , Electronic Arts , Simulation ,24764,5372586,172,2012-09-15,T,41167 
19, Batman: Arkham City , PS3 , Warner Bros. Interactive Entertainment , Action ,22387,3545662,48,2012-09-15,T,41167 
20, Darksiders II , PS3 , THQ , Action ,22216,366652,5,2012-09-15,M,41167 
21, Battlefield 3 , PS3 , Electronic Arts , Shooter ,21299,5683141,47,2012-09-15,M,41167 
22, Zumba Fitness 2 , Wii , Majesco Entertainment , Sports ,20861,1966081,44,2012-09-15,T,41167 
23, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,19636,8408421,95,2012-09-15,E,41167 
24, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,19605,888458,18,2012-09-15,M,41167 
25, Mario Kart Wii , Wii , Nintendo , Racing ,18912,32216964,232,2012-09-15,E,41167 
26, Wii Sports , Wii , Nintendo , Sports ,18702,79150152,304,2012-09-15,E,41167 
27, Battlefield 3 , X360 , Electronic Arts , Shooter ,18223,6101335,47,2012-09-15,M,41167 
28, Accel World: Ginyoku no Kakusei , PS3 , Namco Bandai Games , Adventure ,17923,17923,1,2012-09-15,T,41167 
29, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,17902,2745672,13,2012-09-15,E,41167 
30, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,17628,4477178,46,2012-09-15,T,41167 
1, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,1001053,1001053,1,2012-09-22,M,41174 
2, Borderlands 2 , PS3 , Take-Two Interactive , Shooter ,549753,549753,1,2012-09-22,M,41174 
3, Borderlands 2 , PC , Take-Two Interactive , Shooter ,212181,212181,1,2012-09-22,M,41174 
4, Pro Evolution Soccer 2013 , PS3 , Konami Digital Entertainment , Sports ,187929,187929,1,2012-09-22,E,41174 
5, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,138087,2318357,9,2012-09-22,E,41174 
6, F1 2012 , PS3 , Codemasters , Racing ,118163,118163,1,2012-09-22,E,41174 
7, F1 2012 , X360 , Codemasters , Racing ,74462,74462,1,2012-09-22,E,41174 
8, Madden NFL 13 , X360 , Electronic Arts , Sports ,72118,1041257,4,2012-09-22,E,41174 
9, Guild Wars 2 , PC , NCSoft , Role-Playing ,59484,1177745,4,2012-09-22,T,41174 
10, Madden NFL 13 , PS3 , Electronic Arts , Sports ,54151,881373,4,2012-09-22,E,41174 
11, One Piece Pirate Musou , PS3 , Namco Bandai Games , Action ,51173,898523,30,2012-09-22,T,41174 
12, Tekken Tag Tournament 2 , PS3 , Namco Bandai Games , Fighting ,48377,209875,2,2012-09-22,T,41174 
13, Final Fantasy III , PSP , Square Enix , Role-Playing ,45540,45540,1,2012-09-22,E10+,41174 
14, Pro Evolution Soccer 2013 , X360 , Konami Digital Entertainment , Sports ,43769,43769,1,2012-09-22,E,41174 
15, Sleeping Dogs , PS3 , Square Enix , Action ,36729,368932,6,2012-09-22,M,41174 
16, Sleeping Dogs , X360 , Square Enix , Action ,31520,393074,6,2012-09-22,M,41174 
17, LittleBigPlanet PS Vita , PSV , Sony Computer Entertainment , Platform ,28994,28994,1,2012-09-22,E,41174 
18, Mario Kart 7 , 3DS , Nintendo , Racing ,27249,6081514,43,2012-09-22,E,41174 
19, Super Mario 3D Land , 3DS , Nintendo , Platform ,25841,6524553,47,2012-09-22,E,41174 
20, Call of Duty: Modern Warfare 3 , PS3 , Activision , Shooter ,25217,11909508,46,2012-09-22,M,41174 
21, NHL 13 , X360 , Electronic Arts , Sports ,24095,103205,2,2012-09-22,E10+,41174 
22, The Sims 3 (Mobile Versions) , PC , Electronic Arts , Simulation ,23383,5395969,173,2012-09-22,T,41174 
23, Kingdoms of Amalur: Reckoning , PS3 , Electronic Arts , Role-Playing ,22015,491322,33,2012-09-22,M,41174 
24, Mario Party 9 , Wii , Nintendo , Misc ,21900,1706822,30,2012-09-22,E,41174 
25, Battlefield 3 , PS3 , Electronic Arts , Shooter ,21469,5704610,48,2012-09-22,M,41174 
26, Call of Duty: Modern Warfare 3 , X360 , Activision , Shooter ,21105,13404437,46,2012-09-22,M,41174 
27, Art Academy: Lessons for Everyone , 3DS , Nintendo , Action ,20590,59592,9,2012-09-22,E,41174 
28, Max Payne 3 , PS3 , Take-Two Interactive , Shooter ,20449,908907,19,2012-09-22,M,41174 
29, Battlefield 3 , X360 , Electronic Arts , Shooter ,19756,6121091,48,2012-09-22,M,41174 
30, NHL 13 , PS3 , Electronic Arts , Sports ,19709,80326,2,2012-09-22,E10+,41174 
1, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,2764018,2764018,1,2012-09-29,E,41181 
2, FIFA Soccer 13 , X360 , Electronic Arts , Action ,1756832,1756832,1,2012-09-29,E,41181 
3, World of Warcraft: Mists of Pandaria , PC , Activision , Role-Playing ,654804,654804,1,2012-09-29,T,41181 
4, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,302707,1303760,2,2012-09-29,M,41181 
5, SD Gundam G Generation: Overworld , PSP , Namco Bandai Games , Strategy ,208223,208223,1,2012-09-29,T,41181 
6, Borderlands 2 , PS3 , Take-Two Interactive , Shooter ,163787,713540,2,2012-09-29,M,41181 
7, Dead or Alive 5 , PS3 , Tecmo Koei , Fighting ,139352,139352,1,2012-09-29,M,41181 
8, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,120897,2439254,10,2012-09-29,E,41181 
9, F1 2012 , PS3 , Codemasters , Racing ,73229,191392,2,2012-09-29,E,41181 
10, Style Savvy: Trendsetters , 3DS , Nintendo , Misc ,68462,68462,1,2012-09-29,E,41181 
11, Pro Evolution Soccer 2013 , PS3 , Konami Digital Entertainment , Sports ,66897,254826,2,2012-09-29,E,41181 
12, Madden NFL 13 , X360 , Electronic Arts , Sports ,60521,1101778,5,2012-09-29,E,41181 
13, Borderlands 2 , PC , Take-Two Interactive , Shooter ,55398,267579,2,2012-09-29,M,41181 
14, FIFA Soccer 13 , Wii , Electronic Arts , Action ,50645,50645,1,2012-09-29,E,41181 
15, FIFA Soccer 13 , PC , Electronic Arts , Action ,49117,49117,1,2012-09-29,E,41181 
16, Madden NFL 13 , PS3 , Electronic Arts , Sports ,48665,930038,5,2012-09-29,E,41181 
17, Sleeping Dogs , PS3 , Square Enix , Action ,46740,415672,7,2012-09-29,M,41181 
18, F1 2012 , X360 , Codemasters , Racing ,41879,116341,2,2012-09-29,E,41181 
19, Guild Wars 2 , PC , NCSoft , Role-Playing ,41087,1218832,5,2012-09-29,T,41181 
20, Ys: Foliage Ocean in Celceta , PSV , Nihon Falcom Corporation , Role-Playing ,40987,40987,1,2012-09-29,T,41181 
21, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,31110,8454484,97,2012-09-29,E,41181 
22, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,28818,4524959,48,2012-09-29,T,41181 
23, Earth Defense Force 3 Portable , PSV , D3Publisher , Action ,28462,28462,1,2012-09-29,T,41181 
24, FIFA 13 , PSV , Electronic Arts , Action ,27943,27943,1,2012-09-29,E,41181 
25, Sleeping Dogs , X360 , Square Enix , Action ,27126,420200,7,2012-09-29,M,41181 
26, Mario Kart 7 , 3DS , Nintendo , Racing ,26252,6107766,44,2012-09-29,E,41181 
27, Dead or Alive 5 , X360 , Ubisoft Annecy , Fighting ,26206,26206,1,2012-09-29,M,41181 
28, Super Mario 3D Land , 3DS , Nintendo , Platform ,25979,6550532,48,2012-09-29,E,41181 
29, One Piece Pirate Musou , PS3 , Namco Bandai Games , Action ,25114,923637,31,2012-09-29,T,41181 
30, Tekken Tag Tournament 2 , PS3 , Namco Bandai Games , Fighting ,24385,234260,3,2012-09-29,T,41181 
1, Resident Evil 6 Anthology , PS3 , Capcom , Action ,1416801,1416801,1,2012-10-06,M,41188 
2, Resident Evil 6 , X360 , Capcom , Action ,849523,849523,1,2012-10-06,M,41188 
3, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,782809,3546827,2,2012-10-06,E,41188 
4, FIFA Soccer 13 , X360 , Electronic Arts , Action ,499842,2256674,2,2012-10-06,E,41188 
5, NBA 2K13 , X360 , Take-Two Interactive , Action ,448781,448781,1,2012-10-06,E,41188 
6, NBA 2K13 , PS3 , Take-Two Interactive , Action ,365705,365705,1,2012-10-06,E,41188 
7, Pro Evolution Soccer 2013 , PS3 , Konami Digital Entertainment , Sports ,259845,514671,3,2012-10-06,E,41188 
8, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,150361,1454121,3,2012-10-06,M,41188 
9, World of Warcraft: Mists of Pandaria , PC , Activision , Role-Playing ,133363,788167,2,2012-10-06,T,41188 
10, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,99430,2538684,11,2012-10-06,E,41188 
11, Borderlands 2 , PS3 , Take-Two Interactive , Shooter ,65990,779530,3,2012-10-06,M,41188 
12, LittleBigPlanet PS Vita , PSV , Sony Computer Entertainment , Platform ,55135,97304,3,2012-10-06,E,41188 
13, Just Dance 4 , Wii , Ubisoft , Misc ,54551,54551,1,2012-10-06,E10+,41188 
14, Madden NFL 13 , X360 , Electronic Arts , Sports ,52003,1153781,6,2012-10-06,E,41188 
15, Summon Night 3 , PSP , Namco Bandai Games , Role-Playing ,47520,47520,1,2012-10-06,E10+,41188 
16, F1 2012 , PS3 , Codemasters , Racing ,46993,238385,3,2012-10-06,E,41188 
17, Madden NFL 13 , PS3 , Electronic Arts , Sports ,42600,972638,6,2012-10-06,E,41188 
18, Sol Trigger , PSP , Image Epoch , Role-Playing ,40845,40845,1,2012-10-06,T,41188 
19, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,37611,8492095,98,2012-10-06,E,41188 
20, Guild Wars 2 , PC , NCSoft , Role-Playing ,33537,1252369,6,2012-10-06,T,41188 
21, Style Savvy: Trendsetters , 3DS , Nintendo , Misc ,33124,101586,2,2012-10-06,E,41188 
22, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,29856,4554815,49,2012-10-06,T,41188 
23, Sleeping Dogs , PS3 , Square Enix , Action ,29436,445108,8,2012-10-06,M,41188 
24, SD Gundam G Generation: Overworld , PSP , Namco Bandai Games , Strategy ,27762,235985,2,2012-10-06,T,41188 
25, Dead or Alive 5 , PS3 , Tecmo Koei , Fighting ,26860,166212,2,2012-10-06,M,41188 
26, Mario Kart 7 , 3DS , Nintendo , Racing ,25827,6133593,45,2012-10-06,E,41188 
27, The Elder Scrolls V: Skyrim , X360 , Bethesda Softworks , Role-Playing ,25278,6140383,48,2012-10-06,M,41188 
28, Super Mario 3D Land , 3DS , Nintendo , Platform ,24590,6575122,49,2012-10-06,E,41188 
29, The Sims 3 (Mobile Versions) , PC , Electronic Arts , Simulation ,20989,5441115,175,2012-10-06,T,41188 
30, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,20526,16552909,101,2012-10-06,E,41188 
1, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,1085069,3870217,17,2012-10-13,E,41195 
2, Dishonored , X360 , Bethesda Softworks , Shooter ,390824,390824,1,2012-10-13,M,41195 
3, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,296063,3842890,3,2012-10-13,E,41195 
4, Dishonored , PS3 , Bethesda Softworks , Shooter ,295890,295890,1,2012-10-13,M,41195 
5, Resident Evil 6 Anthology , PS3 , Capcom , Action ,253785,1670586,2,2012-10-13,M,41195 
6, FIFA Soccer 13 , X360 , Electronic Arts , Action ,184646,2441320,3,2012-10-13,E,41195 
7, Just Dance 4 , Wii , Ubisoft , Misc ,148381,202932,2,2012-10-13,E10+,41195 
8, Bravely Default: Flying Fairy , 3DS , Square Enix , Role-Playing ,143139,143139,1,2012-10-13,T,41195 
9, NBA 2K13 , X360 , Take-Two Interactive , Action ,141523,590304,2,2012-10-13,E,41195 
10, Resident Evil 6 , X360 , Capcom , Action ,138908,988431,2,2012-10-13,M,41195 
11, XCOM: Enemy Unknown , PC , Take-Two Interactive , Strategy ,111576,111576,1,2012-10-13,M,41195 
12, NBA 2K13 , PS3 , Take-Two Interactive , Action ,109511,475216,2,2012-10-13,E,41195 
13, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,95871,2634555,12,2012-10-13,E,41195 
14, XCOM: Enemy Unknown , X360 , Take-Two Interactive , Strategy ,94259,94259,1,2012-10-13,M,41195 
15, Dishonored , PC , Bethesda Softworks , Shooter ,92076,92076,1,2012-10-13,M,41195 
16, Project X Zone , 3DS , Namco Bandai Games , Action ,88627,88627,1,2012-10-13,T,41195 
17, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,80278,1534399,4,2012-10-13,M,41195 
18, Pro Evolution Soccer 2013 , PS3 , Konami Digital Entertainment , Sports ,75479,590150,4,2012-10-13,E,41195 
19, XCOM: Enemy Unknown , PS3 , Take-Two Interactive , Strategy ,74479,74479,1,2012-10-13,M,41195 
20, Borderlands 2 , PS3 , Take-Two Interactive , Shooter ,43764,823294,4,2012-10-13,M,41195 
21, World of Warcraft: Mists of Pandaria , PC , Activision , Role-Playing ,43694,831861,3,2012-10-13,T,41195 
22, Madden NFL 13 , X360 , Electronic Arts , Sports ,42172,1195953,7,2012-10-13,E,41195 
23, Madden NFL 13 , PS3 , Electronic Arts , Sports ,38542,1011180,7,2012-10-13,E,41195 
24, Fable: The Journey , X360 , Microsoft Game Studios , Role-Playing ,37971,37971,1,2012-10-13,T,41195 
25, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,37329,8529424,99,2012-10-13,E,41195 
26, Code of Princess , 3DS , Atlus , Action ,35716,60447,26,2012-10-13,T,41195 
27, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,33335,4588150,50,2012-10-13,T,41195 
28, Tokitowa: Time and Eternity , PS3 , Namco Bandai Games , Action ,30916,30916,1,2012-10-13,T,41195 
29, F1 2012 , PS3 , Codemasters , Racing ,26853,265238,4,2012-10-13,E,41195 
30, Super Mario 3D Land , 3DS , Nintendo , Platform ,25238,6600360,50,2012-10-13,E,41195 
1, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,390723,4260940,18,2012-10-20,E,41202 
2, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,241912,4084802,4,2012-10-20,E,41202 
3, Just Dance 4 , Wii , Ubisoft , Misc ,136634,339566,3,2012-10-20,E10+,41202 
4, FIFA Soccer 13 , X360 , Electronic Arts , Action ,135978,2577298,4,2012-10-20,E,41202 
5, Dishonored , X360 , Bethesda Softworks , Shooter ,127633,518457,2,2012-10-20,M,41202 
6, Resident Evil 6 Anthology , PS3 , Capcom , Action ,111119,1781705,3,2012-10-20,M,41202 
7, Dishonored , PS3 , Bethesda Softworks , Shooter ,105262,401152,2,2012-10-20,M,41202 
8, NBA 2K13 , X360 , Take-Two Interactive , Action ,95609,685913,3,2012-10-20,E,41202 
9, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,93158,2727713,13,2012-10-20,E,41202 
10, Doom 3 BFG Edition , X360 , Bethesda Softworks , Shooter ,81142,81142,1,2012-10-20,M,41202 
11, Little Battlers eXperience W , PSP , Level 5 , Action ,80132,80132,1,2012-10-20,T,41202 
12, Kirby's Dream Collection: Special Edition , Wii , Nintendo , Action ,77880,288210,14,2012-10-20,E10+,41202 
13, NBA 2K13 , PS3 , Take-Two Interactive , Action ,74269,549485,3,2012-10-20,E,41202 
14, Doom 3 BFG Edition , PS3 , Bethesda Softworks , Shooter ,73084,73084,1,2012-10-20,M,41202 
15, Skylanders Giants , Wii , Activision , Action ,61298,61298,1,2012-10-20,E10+,41202 
16, Pro Evolution Soccer 2013 , PS3 , Konami Digital Entertainment , Sports ,59996,650146,5,2012-10-20,E,41202 
17, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,56455,1590854,5,2012-10-20,M,41202 
18, Resident Evil 6 , X360 , Capcom , Action ,56146,1044577,3,2012-10-20,M,41202 
19, Dance Central 3 , X360 , Microsoft Game Studios , Misc ,53469,53469,1,2012-10-20,T,41202 
20, Gran Turismo 5 , PS3 , Sony Computer Entertainment , Racing ,41931,8571355,100,2012-10-20,E,41202 
21, Bravely Default: Flying Fairy , 3DS , Square Enix , Role-Playing ,40540,183679,2,2012-10-20,T,41202 
22, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,40313,4628463,51,2012-10-20,T,41202 
23, Madden NFL 13 , X360 , Electronic Arts , Sports ,39182,1235135,8,2012-10-20,E,41202 
24, Borderlands 2 , PS3 , Take-Two Interactive , Shooter ,37346,860640,5,2012-10-20,M,41202 
25, Madden NFL 13 , PS3 , Electronic Arts , Sports ,34994,1046174,8,2012-10-20,E,41202 
26, Kinect Adventures! , X360 , Microsoft Game Studios , Misc ,34466,16611546,103,2012-10-20,E,41202 
27, Dishonored , PC , Bethesda Softworks , Shooter ,33220,125296,2,2012-10-20,M,41202 
28, World of Warcraft: Mists of Pandaria , PC , Activision , Role-Playing ,32636,864497,4,2012-10-20,T,41202 
29, Skylanders: Spyro's Adventure , Wii , Activision , Action ,31706,2133442,54,2012-10-20,E10+,41202 
30, XCOM: Enemy Unknown , PC , Take-Two Interactive , Strategy ,31365,142941,2,2012-10-20,M,41202 
1, Medal of Honor: Warfighter , PS3 , Electronic Arts , Action ,322373,322373,1,2012-10-27,M,41209 
2, Forza Horizon , X360 , Microsoft Game Studios , Racing ,316820,316820,1,2012-10-27,T,41209 
3, Medal of Honor: Warfighter , X360 , Electronic Arts , Action ,311119,311119,1,2012-10-27,M,41209 
4, Pokemon Black / White Version 2 , DS , Nintendo , Role-Playing ,249289,4510229,19,2012-10-27,E,41209 
5, Skylanders Giants , Wii , Activision , Action ,217239,278537,2,2012-10-27,E10+,41209 
6, Farming Simulator 2013 , PC , Focus Home Interactive , Action ,186091,186091,1,2012-10-27,E,41209 
7, FIFA Soccer 13 , PS3 , Electronic Arts , Action ,160161,4244963,5,2012-10-27,E,41209 
8, Just Dance 4 , Wii , Ubisoft , Misc ,146839,486405,4,2012-10-27,E10+,41209 
9, The Idolm@ster: Shiny Festa - Honey Sound / Funky Note / Groovy Tune , PSP , Namco Bandai Games , Action ,111835,111835,1,2012-10-27,E10+,41209 
10, FIFA Soccer 13 , X360 , Electronic Arts , Action ,107708,2685006,5,2012-10-27,E,41209 
11, Skylanders Giants , X360 , Activision , Action ,102413,133490,2,2012-10-27,E10+,41209 
12, New Super Mario Bros. 2 , 3DS , Nintendo , Platform ,101952,2829665,14,2012-10-27,E,41209 
13, Medal of Honor: Warfighter , PC , Electronic Arts , Action ,86100,86100,1,2012-10-27,M,41209 
14, NBA 2K13 , X360 , Take-Two Interactive , Action ,79194,765107,4,2012-10-27,E,41209 
15, Dark Souls , PS3 , Namco Bandai Games , Role-Playing ,75379,1230513,58,2012-10-27,M,41209 
16, Resident Evil 6 Anthology , PS3 , Capcom , Action ,72864,1854569,4,2012-10-27,M,41209 
17, Borderlands 2 , PS3 , Take-Two Interactive , Shooter ,69445,930085,6,2012-10-27,M,41209 
18, Dishonored , X360 , Bethesda Softworks , Shooter ,68066,586523,3,2012-10-27,M,41209 
19, Professor Layton and the Mask of Miracle , 3DS , Nintendo , Adventure ,67345,430584,88,2012-10-27,E10+,41209 
20, NBA 2K13 , PS3 , Take-Two Interactive , Action ,64293,613778,4,2012-10-27,E,41209 
21, Borderlands 2 , X360 , Take-Two Interactive , Shooter ,63032,1653886,6,2012-10-27,M,41209 
22, Dishonored , PS3 , Bethesda Softworks , Shooter ,57922,459074,3,2012-10-27,M,41209 
23, Football Manager 2013 , PC , Sega , Action ,57189,57189,1,2012-10-27,E,41209 
24, Skylanders Giants , PS3 , Activision , Action ,52966,78369,2,2012-10-27,E10+,41209 
25, Uncharted 3: Drake's Deception , PS3 , Sony Computer Entertainment , Action ,48216,4676679,52,2012-10-27,T,41209 
